request_id,arrive_time,rtl,wait_time
d3895a9c-b28b-11ec-8d68-085bd6625968,624,30,1
d3895a7a-b28b-11ec-8efe-085bd6625968,613,30,13
d3895a55-b28b-11ec-a46a-085bd6625968,600,30,27
d3895aa2-b28b-11ec-a779-085bd6625968,626,30,4
d3895aaf-b28b-11ec-b76f-085bd6625968,630,30,1
d3895aa1-b28b-11ec-842e-085bd6625968,626,10,6
d3895ab7-b28b-11ec-827c-085bd6625968,632,30,1
d3895ab8-b28b-11ec-8692-085bd6625968,633,30,1
d3895a6f-b28b-11ec-afc0-085bd6625968,609,30,26
d3895ab6-b28b-11ec-9a8c-085bd6625968,632,10,4
d3895abe-b28b-11ec-b397-085bd6625968,635,30,2
d3895a93-b28b-11ec-810d-085bd6625968,621,30,17
d3895aba-b28b-11ec-9162-085bd6625968,633,10,7
d3895acc-b28b-11ec-9cd7-085bd6625968,639,10,2
d3895ad2-b28b-11ec-a837-085bd6625968,641,10,1
d3895a86-b28b-11ec-b57e-085bd6625968,617,30,26
d3895acd-b28b-11ec-ad86-085bd6625968,640,30,4
d3895a9d-b28b-11ec-bfe3-085bd6625968,624,30,21
d3895ad3-b28b-11ec-b426-085bd6625968,641,30,5
d3895a8f-b28b-11ec-b418-085bd6625968,620,30,27
d3895abc-b28b-11ec-937f-085bd6625968,634,30,14
d3895ac0-b28b-11ec-8a16-085bd6625968,635,30,14
d3895ac2-b28b-11ec-a921-085bd6625968,636,30,14
d3895aeb-b28b-11ec-96ba-085bd6625968,649,10,2
d3895ae9-b28b-11ec-8a71-085bd6625968,648,30,6
d3895afc-b28b-11ec-a283-085bd6625968,654,30,1
d3895afe-b28b-11ec-a3d0-085bd6625968,655,30,1
d3895ac9-b28b-11ec-a3e3-085bd6625968,638,30,19
d3895ae7-b28b-11ec-9cb2-085bd6625968,648,30,10
d3895b07-b28b-11ec-87d6-085bd6625968,658,30,1
d3895b0f-b28b-11ec-ac32-085bd6625968,660,30,1
d3895ad0-b28b-11ec-9327-085bd6625968,641,30,21
d3895afb-b28b-11ec-88b3-085bd6625968,654,10,9
d3895b0b-b28b-11ec-b274-085bd6625968,659,10,5
d3895b19-b28b-11ec-bd20-085bd6625968,664,30,1
d3895ae6-b28b-11ec-8ed6-085bd6625968,647,30,19
d3895aed-b28b-11ec-8d17-085bd6625968,650,30,17
d3895b0c-b28b-11ec-be52-085bd6625968,659,30,9
d3895b2c-b28b-11ec-805b-085bd6625968,669,30,1
d3895b20-b28b-11ec-8d13-085bd6625968,666,10,6
d3895b21-b28b-11ec-a7db-085bd6625968,666,10,7
d3895b1b-b28b-11ec-8a8c-085bd6625968,664,10,10
d3895b23-b28b-11ec-96f6-085bd6625968,666,30,9
d3895b43-b28b-11ec-8c35-085bd6625968,676,30,1
d3895b47-b28b-11ec-a471-085bd6625968,677,10,1
d3895b4b-b28b-11ec-a441-085bd6625968,678,10,1
d3895b3f-b28b-11ec-b293-085bd6625968,675,30,6
d3895b5b-b28b-11ec-ab66-085bd6625968,683,30,1
d3895b62-b28b-11ec-9a80-085bd6625968,685,30,1
d3895b64-b28b-11ec-a926-085bd6625968,686,30,1
d3895b37-b28b-11ec-ac51-085bd6625968,673,30,15
d3895b44-b28b-11ec-8530-085bd6625968,676,30,14
d3895b65-b28b-11ec-aa6e-085bd6625968,686,30,5
d3895b31-b28b-11ec-9d96-085bd6625968,671,30,21
d3895b78-b28b-11ec-ae21-085bd6625968,692,30,1
d3895b50-b28b-11ec-918f-085bd6625968,680,30,14
d3895b7d-b28b-11ec-a059-085bd6625968,693,30,4
d3895b8b-b28b-11ec-b726-085bd6625968,697,30,1
d3895b80-b28b-11ec-8a71-085bd6625968,694,30,5
d3895b70-b28b-11ec-b4ef-085bd6625968,689,30,11
d3895b79-b28b-11ec-9b74-085bd6625968,692,10,9
d3895b51-b28b-11ec-90f2-085bd6625968,680,30,22
d3895b59-b28b-11ec-ae65-085bd6625968,683,30,20
d3895b9d-b28b-11ec-ad86-085bd6625968,703,30,1
d3895b8a-b28b-11ec-b74b-085bd6625968,697,30,8
d3895b8f-b28b-11ec-9b09-085bd6625968,698,10,8
d3895baa-b28b-11ec-a9ed-085bd6625968,706,30,1
d3895b87-b28b-11ec-a608-085bd6625968,696,30,12
d3895bb5-b28b-11ec-bd1b-085bd6625968,709,30,1
d3895bba-b28b-11ec-9df7-085bd6625968,711,30,1
d3895b9c-b28b-11ec-b689-085bd6625968,702,30,11
d3895bc7-b28b-11ec-9f58-085bd6625968,714,30,1
d3895bc8-b28b-11ec-86c9-085bd6625968,715,30,1
d3895bd0-b28b-11ec-b256-085bd6625968,717,30,1
d3895bb6-b28b-11ec-9179-085bd6625968,710,10,10
d3895bda-b28b-11ec-9be2-085bd6625968,720,10,3
d3895be7-b28b-11ec-88b1-085bd6625968,724,30,1
d3895bed-b28b-11ec-badf-085bd6625968,725,30,1
d3895bbe-b28b-11ec-a3f9-085bd6625968,712,30,16
d3895bc5-b28b-11ec-85c7-085bd6625968,714,30,15
d3895bee-b28b-11ec-9e19-085bd6625968,726,30,5
d3895bc2-b28b-11ec-9d40-085bd6625968,713,30,19
d3895c0e-b28b-11ec-b75e-085bd6625968,734,30,1
d3895bff-b28b-11ec-8b57-085bd6625968,730,30,6
d3895c14-b28b-11ec-b6fc-085bd6625968,736,30,1
d3895c15-b28b-11ec-857d-085bd6625968,737,30,1
d3895be4-b28b-11ec-88ed-085bd6625968,723,30,16
d3895bd6-b28b-11ec-941d-085bd6625968,719,30,21
d3895c23-b28b-11ec-94b9-085bd6625968,740,30,1
d3895c27-b28b-11ec-b35c-085bd6625968,741,30,1
d3895c2b-b28b-11ec-9d7c-085bd6625968,742,30,1
d3895c2c-b28b-11ec-9b3d-085bd6625968,743,30,1
d3895c31-b28b-11ec-8843-085bd6625968,744,30,1
d3895c34-b28b-11ec-ae41-085bd6625968,745,30,1
d3895c1a-b28b-11ec-aa16-085bd6625968,738,10,9
d3895c39-b28b-11ec-861f-085bd6625968,746,10,2
d3895c40-b28b-11ec-8b6e-085bd6625968,748,30,1
d3895c38-b28b-11ec-958a-085bd6625968,746,30,4
d3895c37-b28b-11ec-b301-085bd6625968,746,30,5
d3895c4b-b28b-11ec-ad9c-085bd6625968,751,30,1
d3895c2a-b28b-11ec-a0cf-085bd6625968,742,30,11
d3895c3c-b28b-11ec-a1f4-085bd6625968,747,10,7
d3895c58-b28b-11ec-9526-085bd6625968,754,10,2
d3895c36-b28b-11ec-bd7d-085bd6625968,745,30,13
d3895c66-b28b-11ec-af60-085bd6625968,758,30,1
d3895c69-b28b-11ec-9ec1-085bd6625968,759,10,1
d3895c4a-b28b-11ec-a2ae-085bd6625968,751,30,10
d3895c70-b28b-11ec-bfe8-085bd6625968,761,30,1
d3895c52-b28b-11ec-8f15-085bd6625968,753,30,10
d3895c6d-b28b-11ec-b945-085bd6625968,760,10,5
d3895c7e-b28b-11ec-a780-085bd6625968,765,30,1
d3895c86-b28b-11ec-90ef-085bd6625968,767,30,1
d3895c8c-b28b-11ec-902f-085bd6625968,768,30,1
d3895c8f-b28b-11ec-bff6-085bd6625968,769,30,1
d3895c5e-b28b-11ec-b6e2-085bd6625968,756,30,15
d3895c49-b28b-11ec-afb7-085bd6625968,750,30,22
d3895c3f-b28b-11ec-8a38-085bd6625968,748,30,25
d3895c61-b28b-11ec-adcd-085bd6625968,757,30,17
d3895ca2-b28b-11ec-b9a6-085bd6625968,774,30,1
d3895c43-b28b-11ec-87a4-085bd6625968,749,30,28
d3895cad-b28b-11ec-a9c4-085bd6625968,777,30,1
d3895cb2-b28b-11ec-99c3-085bd6625968,778,30,1
d3895cb6-b28b-11ec-b7af-085bd6625968,779,30,1
d3895c89-b28b-11ec-987f-085bd6625968,768,30,13
d3895cbe-b28b-11ec-8158-085bd6625968,781,30,1
d3895cc2-b28b-11ec-b1ef-085bd6625968,782,30,1
d3895cc8-b28b-11ec-b8e2-085bd6625968,784,30,1
d3895cc5-b28b-11ec-b2ef-085bd6625968,783,30,3
d3895cab-b28b-11ec-a74f-085bd6625968,777,10,10
d3895cd3-b28b-11ec-98b3-085bd6625968,787,30,1
d3895c95-b28b-11ec-a77a-085bd6625968,771,30,18
d3895cd7-b28b-11ec-a09f-085bd6625968,788,10,2
d3895c75-b28b-11ec-ba6f-085bd6625968,762,30,29
d3895ce3-b28b-11ec-b174-085bd6625968,791,30,1
d3895ce8-b28b-11ec-ae15-085bd6625968,792,30,1
d3895cc4-b28b-11ec-af21-085bd6625968,783,30,11
d3895ca9-b28b-11ec-a942-085bd6625968,776,30,19
d3895cf5-b28b-11ec-b87b-085bd6625968,795,30,1
d3895cb7-b28b-11ec-a97a-085bd6625968,780,30,17
d3895cd8-b28b-11ec-a09a-085bd6625968,788,30,11
d3895cfb-b28b-11ec-8a51-085bd6625968,797,10,3
d3895ca4-b28b-11ec-bb50-085bd6625968,775,30,26
d3895cdd-b28b-11ec-af63-085bd6625968,789,30,14
d3895d10-b28b-11ec-b6db-085bd6625968,802,10,2
d3895d0b-b28b-11ec-b81f-085bd6625968,801,30,4
d3895d16-b28b-11ec-b8af-085bd6625968,804,30,2
d3895d1e-b28b-11ec-95c3-085bd6625968,806,10,1
d3895d00-b28b-11ec-b81d-085bd6625968,798,30,10
d3895d12-b28b-11ec-893d-085bd6625968,803,30,6
d3895d1b-b28b-11ec-8420-085bd6625968,805,30,5
d3895cfa-b28b-11ec-8684-085bd6625968,797,30,15
d3895d14-b28b-11ec-9221-085bd6625968,803,30,11
d38bbca0-b28b-11ec-8569-085bd6625968,814,30,1
d38bbca3-b28b-11ec-b06e-085bd6625968,815,30,1
d3895cff-b28b-11ec-9568-085bd6625968,798,30,19
d38bbcaa-b28b-11ec-ba4a-085bd6625968,817,30,1
d3895d36-b28b-11ec-85a0-085bd6625968,812,30,7
d3895d05-b28b-11ec-a2f8-085bd6625968,800,30,20
d38bbcb7-b28b-11ec-8781-085bd6625968,820,30,1
d38bbcbd-b28b-11ec-9ffb-085bd6625968,821,30,1
d38bbca5-b28b-11ec-9fea-085bd6625968,815,30,8
d38bbcc5-b28b-11ec-93e8-085bd6625968,823,30,1
d3895d1d-b28b-11ec-9994-085bd6625968,806,30,19
d3895d28-b28b-11ec-9329-085bd6625968,808,30,18
d38bbcc6-b28b-11ec-9c50-085bd6625968,824,30,3
d38bbcb2-b28b-11ec-8de4-085bd6625968,819,10,9
d38bbcc7-b28b-11ec-a422-085bd6625968,824,10,5
d3895d2d-b28b-11ec-80a6-085bd6625968,810,30,20
d38bbcd8-b28b-11ec-8925-085bd6625968,828,10,3
d38bbca7-b28b-11ec-b719-085bd6625968,816,30,16
d38bbcc1-b28b-11ec-803a-085bd6625968,822,30,11
d38bbceb-b28b-11ec-924f-085bd6625968,833,30,1
d38bbcbf-b28b-11ec-9c16-085bd6625968,822,30,13
d38bbce7-b28b-11ec-a76f-085bd6625968,832,10,4
d38bbcd6-b28b-11ec-85d7-085bd6625968,828,30,9
d38bbcf7-b28b-11ec-8290-085bd6625968,835,30,4
d38bbce4-b28b-11ec-9884-085bd6625968,831,30,10
d38bbd0e-b28b-11ec-9999-085bd6625968,841,30,1
d38bbd01-b28b-11ec-8958-085bd6625968,838,30,5
d38bbd15-b28b-11ec-aef0-085bd6625968,843,30,1
d38bbd06-b28b-11ec-819a-085bd6625968,839,10,7
d38bbd09-b28b-11ec-ab71-085bd6625968,840,30,7
d38bbd2a-b28b-11ec-9e6f-085bd6625968,848,30,1
d38bbd12-b28b-11ec-9c6d-085bd6625968,842,30,8
d38bbd0d-b28b-11ec-b364-085bd6625968,841,30,10
d38bbd34-b28b-11ec-a96e-085bd6625968,850,30,2
d38bbd11-b28b-11ec-be7d-085bd6625968,842,30,11
d38bbce9-b28b-11ec-82e7-085bd6625968,832,30,22
d38bbd24-b28b-11ec-918f-085bd6625968,846,30,9
d38bbd45-b28b-11ec-8a39-085bd6625968,854,30,2
d38bbd4c-b28b-11ec-bc5a-085bd6625968,856,30,1
d38bbd29-b28b-11ec-ab29-085bd6625968,847,30,11
d38bbce3-b28b-11ec-a592-085bd6625968,831,30,29
d38bbd14-b28b-11ec-b23d-085bd6625968,842,30,19
d38bbd62-b28b-11ec-8cc2-085bd6625968,861,30,1
d38bbd64-b28b-11ec-997f-085bd6625968,862,30,1
d38bbd44-b28b-11ec-853f-085bd6625968,854,30,11
d38bbd54-b28b-11ec-a803-085bd6625968,858,30,8
d38bbd5c-b28b-11ec-821a-085bd6625968,860,30,7
d38bbd72-b28b-11ec-97b2-085bd6625968,865,30,3
d38bbd33-b28b-11ec-a37f-085bd6625968,850,30,19
d38bbd68-b28b-11ec-9c3d-085bd6625968,862,10,8
d38bbd49-b28b-11ec-ab9f-085bd6625968,855,30,16
d38bbd8e-b28b-11ec-be0d-085bd6625968,871,30,1
d38bbd8c-b28b-11ec-a0a4-085bd6625968,871,10,2
d38bbd95-b28b-11ec-9517-085bd6625968,873,30,1
d38bbd94-b28b-11ec-9c50-085bd6625968,872,30,3
d38bbd9e-b28b-11ec-83d1-085bd6625968,875,30,1
d38bbd8d-b28b-11ec-8659-085bd6625968,871,10,6
d38bbd83-b28b-11ec-975b-085bd6625968,869,10,9
d38bbd4a-b28b-11ec-b0a1-085bd6625968,855,30,24
d38bbd59-b28b-11ec-b34f-085bd6625968,859,30,21
d38bbdb9-b28b-11ec-a4c7-085bd6625968,881,30,1
d38bbdbe-b28b-11ec-bdd1-085bd6625968,882,30,1
d38bbd7b-b28b-11ec-bf55-085bd6625968,867,30,17
d38bbd82-b28b-11ec-b4a0-085bd6625968,868,30,17
d38bbdca-b28b-11ec-bc57-085bd6625968,885,30,1
d38bbd70-b28b-11ec-9b9f-085bd6625968,864,30,23
d38bbdc6-b28b-11ec-b94f-085bd6625968,884,30,5
d38bbd5e-b28b-11ec-9178-085bd6625968,860,30,30
d38bbde0-b28b-11ec-a5d9-085bd6625968,890,30,1
d38bbde7-b28b-11ec-aac9-085bd6625968,892,30,1
d38bbdc5-b28b-11ec-928d-085bd6625968,884,10,10
d38bbdc9-b28b-11ec-8c62-085bd6625968,885,10,10
d38bbdf4-b28b-11ec-8b43-085bd6625968,895,30,1
d38bbdff-b28b-11ec-a86e-085bd6625968,897,30,1
d38bbe01-b28b-11ec-8c51-085bd6625968,898,30,1
d38bbdd9-b28b-11ec-9489-085bd6625968,888,30,12
d38bbe0a-b28b-11ec-9bed-085bd6625968,900,30,1
d38bbe10-b28b-11ec-8582-085bd6625968,901,30,1
d38bbe12-b28b-11ec-83d5-085bd6625968,901,10,2
d38bbe0b-b28b-11ec-88d4-085bd6625968,900,10,4
d38bbe1e-b28b-11ec-b6a9-085bd6625968,904,30,1
d38bbdc1-b28b-11ec-a4c7-085bd6625968,883,30,23
d38bbdb2-b28b-11ec-ade9-085bd6625968,880,30,27
d38bbdf9-b28b-11ec-9f1c-085bd6625968,896,30,12
d38bbe02-b28b-11ec-a44a-085bd6625968,898,30,11
d38bbe35-b28b-11ec-a68c-085bd6625968,909,30,1
d38bbdfa-b28b-11ec-82d9-085bd6625968,896,30,15
d38bbdbd-b28b-11ec-a422-085bd6625968,882,30,30
d38bbe40-b28b-11ec-ba0b-085bd6625968,911,30,2
d38bbe2a-b28b-11ec-a2db-085bd6625968,907,30,7
d38bbe27-b28b-11ec-afff-085bd6625968,906,30,9
d38bbe25-b28b-11ec-80ea-085bd6625968,906,30,10
d38bbe52-b28b-11ec-9f51-085bd6625968,916,30,1
d38bbe57-b28b-11ec-9306-085bd6625968,917,30,1
d38bbe0d-b28b-11ec-8677-085bd6625968,900,30,19
d38bbe63-b28b-11ec-860a-085bd6625968,919,30,1
d38bbe5c-b28b-11ec-abc4-085bd6625968,918,10,3
d38bbe42-b28b-11ec-9b39-085bd6625968,912,30,10
d38bbe4c-b28b-11ec-9db0-085bd6625968,914,10,9
d38bbe5f-b28b-11ec-bbc2-085bd6625968,918,10,6
d38bbe50-b28b-11ec-b772-085bd6625968,915,30,10
d38bbe79-b28b-11ec-a32f-085bd6625968,924,30,2
d38bbe77-b28b-11ec-a3e4-085bd6625968,924,30,3
d38bbe6a-b28b-11ec-bd09-085bd6625968,921,30,7
d38bbe3b-b28b-11ec-8ca3-085bd6625968,910,30,19
d38bbe91-b28b-11ec-8a1b-085bd6625968,929,10,1
d38bbe14-b28b-11ec-bbf2-085bd6625968,902,30,30
d38bbe58-b28b-11ec-84fb-085bd6625968,917,30,16
d38bbea9-b28b-11ec-8452-085bd6625968,934,30,1
d38bbeab-b28b-11ec-bd77-085bd6625968,935,30,2
d38bbeb5-b28b-11ec-a278-085bd6625968,937,30,1
d38bbec6-b28b-11ec-af66-085bd6625968,941,30,1
d38bbe7b-b28b-11ec-a9a6-085bd6625968,925,30,20
d38bbec0-b28b-11ec-933a-085bd6625968,940,10,6
d38bbecc-b28b-11ec-948d-085bd6625968,942,10,5
d38bbe9b-b28b-11ec-be0f-085bd6625968,931,30,17
d38bbede-b28b-11ec-b5e6-085bd6625968,946,30,3
d38bbeec-b28b-11ec-8a9b-085bd6625968,949,30,1
d38bbef2-b28b-11ec-911f-085bd6625968,950,30,1
d38bbee2-b28b-11ec-9464-085bd6625968,947,10,6
d38bbe90-b28b-11ec-b16f-085bd6625968,929,30,26
d38bbefb-b28b-11ec-b890-085bd6625968,952,10,4
d38bbedf-b28b-11ec-8110-085bd6625968,946,30,12
d38bbf0a-b28b-11ec-849a-085bd6625968,955,30,4
d38bbf1d-b28b-11ec-a794-085bd6625968,959,30,1
d38bbec4-b28b-11ec-8dfc-085bd6625968,940,30,21
d38bbebe-b28b-11ec-add9-085bd6625968,939,30,23
d38bbf14-b28b-11ec-a697-085bd6625968,957,30,6
d38bbf2f-b28b-11ec-bcf2-085bd6625968,963,30,1
d38bbed6-b28b-11ec-b905-085bd6625968,944,30,21
d38bbee8-b28b-11ec-9374-085bd6625968,948,30,18
d38bbf30-b28b-11ec-9337-085bd6625968,963,30,4
d38bbee4-b28b-11ec-b604-085bd6625968,947,30,21
d38bbf48-b28b-11ec-8568-085bd6625968,968,30,1
d38bbf49-b28b-11ec-8ca0-085bd6625968,969,30,1
d38bbf31-b28b-11ec-b48e-085bd6625968,964,30,8
d38bbf40-b28b-11ec-be08-085bd6625968,967,10,7
d38bbf63-b28b-11ec-9c0d-085bd6625968,974,30,1
d38bbefd-b28b-11ec-98ac-085bd6625968,952,30,24
d38bbf6d-b28b-11ec-a3c9-085bd6625968,976,30,1
d38bbf55-b28b-11ec-b1ef-085bd6625968,971,30,7
d38bbf76-b28b-11ec-8800-085bd6625968,978,30,1
d38bbf7f-b28b-11ec-b2e4-085bd6625968,980,10,1
d38bbf25-b28b-11ec-a9ad-085bd6625968,961,30,21
d38bbf60-b28b-11ec-a6da-085bd6625968,973,30,10
d38bbf65-b28b-11ec-9366-085bd6625968,974,30,11
d38e1efc-b28b-11ec-9ead-085bd6625968,985,30,1
d38e1eff-b28b-11ec-8a51-085bd6625968,986,30,1
d38bbf5e-b28b-11ec-aaa6-085bd6625968,973,30,15
d38bbf68-b28b-11ec-96f9-085bd6625968,975,30,14
d38bbf70-b28b-11ec-8a42-085bd6625968,977,30,13
d38e1f15-b28b-11ec-8c5e-085bd6625968,990,10,1
d38e1f0b-b28b-11ec-b92d-085bd6625968,988,30,4
d38e1f11-b28b-11ec-a8f2-085bd6625968,989,30,4
d38bbf8b-b28b-11ec-91a9-085bd6625968,982,30,12
d38e1f2a-b28b-11ec-aac5-085bd6625968,995,30,1
d38e1f33-b28b-11ec-a75e-085bd6625968,996,30,1
d38e1f03-b28b-11ec-950a-085bd6625968,986,30,12
d38e1f40-b28b-11ec-a72c-085bd6625968,999,10,1
d38e1f43-b28b-11ec-8761-085bd6625968,1000,30,1
d38e1f4a-b28b-11ec-9dec-085bd6625968,1001,30,1
d38e1f32-b28b-11ec-8778-085bd6625968,996,10,7
d38e1f4c-b28b-11ec-a708-085bd6625968,1001,30,3
d38bbf8f-b28b-11ec-a285-085bd6625968,983,30,22
d38e1f5d-b28b-11ec-afdc-085bd6625968,1005,30,1
d38e1f36-b28b-11ec-80fe-085bd6625968,997,10,10
d38e1f68-b28b-11ec-9bed-085bd6625968,1007,30,1
d38e1f1c-b28b-11ec-80b2-085bd6625968,992,30,17
d38e1f6e-b28b-11ec-8f9f-085bd6625968,1008,30,2
d38e1f80-b28b-11ec-9cc8-085bd6625968,1012,30,1
d38e1f45-b28b-11ec-ae94-085bd6625968,1000,30,14
d38e1f07-b28b-11ec-a79b-085bd6625968,987,30,28
d38e1f7a-b28b-11ec-9f41-085bd6625968,1011,10,5
d38e1f93-b28b-11ec-aca2-085bd6625968,1016,30,1
d38e1f60-b28b-11ec-898b-085bd6625968,1005,30,13
d38e1f6f-b28b-11ec-b9b2-085bd6625968,1008,30,11
d38e1f82-b28b-11ec-b19e-085bd6625968,1012,10,8
d38e1f63-b28b-11ec-b438-085bd6625968,1006,30,15
d38e1f8f-b28b-11ec-95f1-085bd6625968,1015,10,8
d38e1f9f-b28b-11ec-ae8d-085bd6625968,1018,10,6
d38e1fa3-b28b-11ec-8ac0-085bd6625968,1019,30,6
d38e1fc2-b28b-11ec-b968-085bd6625968,1025,30,1
d38e1f3e-b28b-11ec-b9c5-085bd6625968,999,30,28
d38e1fc8-b28b-11ec-b563-085bd6625968,1026,10,3
d38e1fa0-b28b-11ec-b138-085bd6625968,1018,30,12
d38e1fd5-b28b-11ec-b152-085bd6625968,1029,30,2
d38e1fdc-b28b-11ec-a6f6-085bd6625968,1030,30,2
d38e1fba-b28b-11ec-a554-085bd6625968,1023,10,10
d38e1fa5-b28b-11ec-9ec8-085bd6625968,1019,30,15
d38e1f99-b28b-11ec-bbbc-085bd6625968,1017,30,18
d38e1f88-b28b-11ec-a260-085bd6625968,1013,30,24
d38e1fdb-b28b-11ec-bca4-085bd6625968,1030,30,8
d38e1f9e-b28b-11ec-b9d8-085bd6625968,1018,30,21
d38e1ff2-b28b-11ec-918a-085bd6625968,1034,30,7
d38e2013-b28b-11ec-ad28-085bd6625968,1041,30,1
d38e2017-b28b-11ec-8834-085bd6625968,1042,30,1
d38e201e-b28b-11ec-b1c0-085bd6625968,1043,30,1
d38e1fd3-b28b-11ec-b061-085bd6625968,1028,30,17
d38e2021-b28b-11ec-8d45-085bd6625968,1043,30,3
d38e1ffd-b28b-11ec-b95a-085bd6625968,1036,30,11
d38e203a-b28b-11ec-8193-085bd6625968,1048,10,1
d38e1fe9-b28b-11ec-a258-085bd6625968,1033,30,17
d38e204e-b28b-11ec-9827-085bd6625968,1052,30,2
d38e1fd9-b28b-11ec-b249-085bd6625968,1029,30,26
d38e205f-b28b-11ec-8467-085bd6625968,1055,30,1
d38e2065-b28b-11ec-8004-085bd6625968,1057,30,1
d38e2016-b28b-11ec-bb8c-085bd6625968,1041,30,18
d38e2074-b28b-11ec-a899-085bd6625968,1059,10,3
d38e2070-b28b-11ec-b27f-085bd6625968,1059,10,4
d38e2047-b28b-11ec-8dfe-085bd6625968,1051,30,14
d38e2060-b28b-11ec-b715-085bd6625968,1056,30,10
d38e2077-b28b-11ec-83df-085bd6625968,1060,30,7
d38e209e-b28b-11ec-bbf0-085bd6625968,1067,30,1
d38e2082-b28b-11ec-b4ef-085bd6625968,1062,10,7
d38e2051-b28b-11ec-b8a6-085bd6625968,1053,30,18
d38e20b6-b28b-11ec-b139-085bd6625968,1072,30,1
d38e2091-b28b-11ec-9a1a-085bd6625968,1065,30,9
d38e20a0-b28b-11ec-9dad-085bd6625968,1068,30,7
d38e20c1-b28b-11ec-8add-085bd6625968,1074,30,2
d38e20ca-b28b-11ec-b6d3-085bd6625968,1076,10,1
d38e20d1-b28b-11ec-acaa-085bd6625968,1077,30,1
d38e20c8-b28b-11ec-a7f5-085bd6625968,1075,30,4
d38e20db-b28b-11ec-a517-085bd6625968,1079,30,1
d38e20e3-b28b-11ec-adb5-085bd6625968,1080,30,1
d38e2057-b28b-11ec-801c-085bd6625968,1054,30,28
d38e20f8-b28b-11ec-9d6e-085bd6625968,1084,30,1
d38e20d0-b28b-11ec-83ba-085bd6625968,1077,30,9
d38e20a1-b28b-11ec-89c9-085bd6625968,1068,30,19
d38e20bc-b28b-11ec-9592-085bd6625968,1073,30,15
d38e2112-b28b-11ec-9d83-085bd6625968,1089,30,1
d38e20e4-b28b-11ec-a029-085bd6625968,1081,30,10
d38e20f6-b28b-11ec-ac14-085bd6625968,1084,10,8
d38e20f5-b28b-11ec-b994-085bd6625968,1084,30,9
d38e211c-b28b-11ec-bf44-085bd6625968,1091,10,3
d38e212d-b28b-11ec-848a-085bd6625968,1094,10,1
d38e2122-b28b-11ec-a9f1-085bd6625968,1092,10,5
d38e20f2-b28b-11ec-8c69-085bd6625968,1083,30,15
d38e2142-b28b-11ec-8c39-085bd6625968,1098,30,1
d38e210f-b28b-11ec-816c-085bd6625968,1088,30,12
d38e214c-b28b-11ec-888a-085bd6625968,1100,30,1
d38e2139-b28b-11ec-8afc-085bd6625968,1096,10,7
d38e215d-b28b-11ec-bbf9-085bd6625968,1103,10,1
d38e20d2-b28b-11ec-a1ed-085bd6625968,1077,30,29
d38e2136-b28b-11ec-aeac-085bd6625968,1096,30,11
d38e2154-b28b-11ec-87ec-085bd6625968,1101,30,7
d38e213b-b28b-11ec-89f5-085bd6625968,1097,30,12
d38e2160-b28b-11ec-9884-085bd6625968,1103,30,7
d38e2182-b28b-11ec-9b7b-085bd6625968,1110,30,1
d38e2181-b28b-11ec-9819-085bd6625968,1109,30,3
d38e216f-b28b-11ec-a03d-085bd6625968,1106,10,7
d38e2193-b28b-11ec-85c0-085bd6625968,1113,30,1
d38e218f-b28b-11ec-a3ba-085bd6625968,1112,30,4
d38e2172-b28b-11ec-86d1-085bd6625968,1106,30,11
d38e219b-b28b-11ec-8b53-085bd6625968,1114,10,4
d38e217f-b28b-11ec-aff8-085bd6625968,1109,10,10
d38e21be-b28b-11ec-9895-085bd6625968,1120,30,1
d38e2120-b28b-11ec-a123-085bd6625968,1092,30,30
d38e21c9-b28b-11ec-8b00-085bd6625968,1122,30,1
d38e21af-b28b-11ec-a957-085bd6625968,1118,10,7
d38e21da-b28b-11ec-8431-085bd6625968,1126,30,1
d38e21ea-b28b-11ec-a3cf-085bd6625968,1128,30,1
d38e21a4-b28b-11ec-a15d-085bd6625968,1116,30,15
d38e21d8-b28b-11ec-a589-085bd6625968,1125,10,7
d38e21de-b28b-11ec-b3b2-085bd6625968,1126,10,9
d38e21bd-b28b-11ec-a0d2-085bd6625968,1120,30,16
d38e21b3-b28b-11ec-b4f8-085bd6625968,1118,30,19
d38e217c-b28b-11ec-801c-085bd6625968,1108,30,30
d38e21b4-b28b-11ec-953a-085bd6625968,1119,30,20
d390832e-b28b-11ec-8efc-085bd6625968,1139,30,1
d3908336-b28b-11ec-938f-085bd6625968,1141,30,1
d390833c-b28b-11ec-bd5f-085bd6625968,1142,10,5
d390835d-b28b-11ec-a16f-085bd6625968,1147,30,2
d390835e-b28b-11ec-aa63-085bd6625968,1148,30,2
d38e21e0-b28b-11ec-9390-085bd6625968,1127,30,25
d3908378-b28b-11ec-907d-085bd6625968,1152,30,1
d38e21fb-b28b-11ec-b053-085bd6625968,1131,30,23
d390834f-b28b-11ec-9cbf-085bd6625968,1145,10,10
d390838a-b28b-11ec-bfa8-085bd6625968,1155,30,1
d390837b-b28b-11ec-9d0d-085bd6625968,1153,30,4
d3908394-b28b-11ec-bfe5-085bd6625968,1157,30,1
d3908382-b28b-11ec-a0dc-085bd6625968,1154,30,5
d38e21fc-b28b-11ec-995c-085bd6625968,1132,30,28
d3908392-b28b-11ec-bee2-085bd6625968,1157,30,4
d390838e-b28b-11ec-bc52-085bd6625968,1156,10,6
